
0.0.0.0 ! --------------------------------------------------------------------------------------
0.0.0.0 146.sub-75-204-38.myvzw.com
0.0.0.0	146-weightloss.com-me5.net
0.0.0.0	146-weightloss.com-x8h.net
0.0.0.0 146.xdwan.cn
0.0.0.0 14700874.mobi
0.0.0.0 147.134.148.210.dy.bbexcite.jp
0.0.0.0 14713804a.l2m.net
0.0.0.0	14713804a.l2m.net
0.0.0.0 1471494.cdntt.bidvertiser.com
0.0.0.0 1471496.cdntt.bidvertiser.com
0.0.0.0 1471497.cdntt.bidvertiser.com
0.0.0.0	14716error.info
0.0.0.0 147.172.36.72.static.reverse.ltdomains.com
0.0.0.0 147338.com
0.0.0.0 14747898.mobi
0.0.0.0 147.50.233.72.static.reverse.ltdomains.com
0.0.0.0	147630.monetizer.site
0.0.0.0	147630rf7.monetizer.site
0.0.0.0 147.6.87.194.dynamic.dol.ru
0.0.0.0	147.6.87.194.dynamic.dol.ru
0.0.0.0	14786.web-option-binary.com
0.0.0.0 147874035.mobi
0.0.0.0 147890118.mobi
0.0.0.0	1478ddc.medicmqwp.ru
0.0.0.0	14797.web-option-binary.com
0.0.0.0	147-beauty.com-me5.net
0.0.0.0	147-beauty.com-x8h.net
0.0.0.0	147-diet.com-me5.net
0.0.0.0	147-diet.com-x8h.net
0.0.0.0	147-fitness.com-me5.net
0.0.0.0	147-healthandbeauty.com-me5.net
0.0.0.0	147-weightloss.com-9zu.net
0.0.0.0	147-weightloss.com-nc7.net
0.0.0.0	147-weightloss.com-x8h.net
0.0.0.0 1480et258.com
0.0.0.0	1480et258.com
0.0.0.0 148.103.119.70.cfl.res.rr.com
0.0.0.0 148-138-133-95.pool.ukrtel.net
0.0.0.0 1481ab54.pw
0.0.0.0 148254.parkingcrew.net
0.0.0.0 148291.com
0.0.0.0	1483825725968.usercash.com
0.0.0.0 14.84-234-160.customer.lyse.net
0.0.0.0	148427-deutschland-nutzung-angabe-account.sicherheitshilfe-hilfeservice.tk
0.0.0.0 148.50.233.72.static.reverse.ltdomains.com
0.0.0.0	14851.web-option-binary.com
0.0.0.0 148668.com
0.0.0.0 148.6.87.194.dynamic.dol.ru
0.0.0.0	148.6.87.194.dynamic.dol.ru
0.0.0.0	148-beauty.com-me5.net
0.0.0.0	148-beauty.com-x8h.net
0.0.0.0	148-diet.com-2wc.net
0.0.0.0	148-diet.com-me5.net
0.0.0.0	148-diet.com-x8h.net
0.0.0.0	148-fitness.com-me5.net
0.0.0.0	148-fitness.com-x8h.net
0.0.0.0	148-healthandbeauty.com-cst.net
0.0.0.0	148-healthandbeauty.com-me5.net
0.0.0.0	148-health.com-63a.net
0.0.0.0	148-health.com-me5.net
0.0.0.0	148-health.com-x8h.net
0.0.0.0 148.red-88-24-249.staticip.rima-tde.net
0.0.0.0 148-rewardhosting.us
0.0.0.0 148.sub-70-217-120.myvzw.com
0.0.0.0	148-weightloss.com-me5.net
0.0.0.0	148-weightloss.com-x8h.net
0.0.0.0 148.xg4ken.com
0.0.0.0	1490thebay.com
0.0.0.0	1491123232990.usercash.com
0.0.0.0 149.154.68.111
0.0.0.0 149.168.87.13
0.0.0.0	14916error.xyz
0.0.0.0 149-233-124-91.pool.ukrtel.net
0.0.0.0 149-254-126-200.fibertel.com.ar
0.0.0.0 1492tapasbar.com
0.0.0.0 1493361689.rsc.cdn77.org
0.0.0.0 14-94-133-95.pool.ukrtel.net
0.0.0.0	1494914418086.usercash.com
0.0.0.0	149523-de-verbraucher-kenntnis-konto_identity.sicherheitshilfe-hilfeservice.ml
0.0.0.0	1496552510187.usercash.com
0.0.0.0 149.6.87.194.dynamic.dol.ru
0.0.0.0	149.6.87.194.dynamic.dol.ru
0.0.0.0	149781-deutschland-nutzung-sicherheit-benutzer.hilfeservice-sicherheitshilfe.ga
0.0.0.0	149-beauty.com-me5.net
0.0.0.0	149-beauty.com-x8h.net
0.0.0.0	149-diet.com-me5.net
0.0.0.0	149-fitness.com-me5.net
0.0.0.0	149-fitness.com-x8h.net
0.0.0.0	149fmh.iudasitebuildng.org
0.0.0.0	149-healthandbeauty.com-me5.net
0.0.0.0	149-health.com-2xe.net
0.0.0.0	149-health.com-me5.net
0.0.0.0	149-health.com-x8h.net
0.0.0.0	149psfgcqp.centade.com
0.0.0.0 149-rewardhosting.us
0.0.0.0	149scay.rxsupersavers.ru
0.0.0.0	149sjcz.rxspeeddelivery.ru
0.0.0.0 149.sub-70-208-227.myvzw.com
0.0.0.0 149.sub-70-211-253.myvzw.com
0.0.0.0	149.us.intellitxt.com
0.0.0.0	149whc.lol.airporttaxipershore.co.uk
0.0.0.0 14a2a9a159adca4c5d98c2b24565964e.pre.footprintpredict.com
0.0.0.0	14a7vj.close.futureisready.com
0.0.0.0	14aa665a45cfb583717109dba283a175.co.cc
0.0.0.0	14aa665a45cfb583717109dba283a175.cz.cc
0.0.0.0	14aade2b3d0837fb73ac94b1949754bb.co.cc
0.0.0.0	14aade2b3d0837fb73ac94b1949754bb.cz.cc
0.0.0.0	14aea5biuft6xi68puv3fisly6.hop.clickbank.net
0.0.0.0	14anpue.rxsupersavers.ru
0.0.0.0	14b0qlyi9h.centade.com
0.0.0.0	14b2uy.token.dreamwithken.com
0.0.0.0	14bcru.gs.govtax.org
0.0.0.0	14bl6qw8s1.centade.com
0.0.0.0 14.ca.enwebsearch.com
0.0.0.0 14centixo.net
0.0.0.0	14cfce4d.mediccufi.ru
0.0.0.0 14.chrni.in
0.0.0.0	14.computerhaveaseriousproblempleasecallon18888429784tollfree.yourcomputerhaveaseriousproblempleasecallon18888429784tollfree.yourcomputerhaveaseriousproblempleasecallon18888429784tollfree.live-dating-chat.biz
0.0.0.0 14c-studio.com
0.0.0.0 14czda0-system.esy.es
0.0.0.0	14d1e141ccaab09d967d637ab97d8e0c.co.cc
0.0.0.0	14d1e141ccaab09d967d637ab97d8e0c.cz.cc
0.0.0.0 14dailyhits.com
0.0.0.0 14daydietquickweightloss.com
0.0.0.0	14dayrapidfatlossplan.com
0.0.0.0	14dayseczemacure.com
0.0.0.0	14daystresscure.com
0.0.0.0	14diq8fmp5.centade.com
0.0.0.0 14.duote.com.cn
0.0.0.0 14.duote.org
0.0.0.0	14e7682b2833b19490c276e08350fa9d.co.cc
0.0.0.0	14e7682b2833b19490c276e08350fa9d.cz.cc
0.0.0.0	14ejff.tem.ejtm.com
0.0.0.0 14flu.in
0.0.0.0	14foma.eas.earnmoneywithken.com
0.0.0.0 14fortitudeexactly.com
0.0.0.0	14gjtef16gzyez85winasm1y24.net
0.0.0.0	14gvard.info
0.0.0.0	14h49n.play.gameplanwebinars.com
0.0.0.0 14h98mo70orwoj8gf9j1a6sz4r.net
0.0.0.0 14h.pw
0.0.0.0 14.ib.adnxs.com
0.0.0.0	1.4idiots.pay.clickbank.net
0.0.0.0	14ifuci6zj.centade.com
0.0.0.0 14inches.ru
0.0.0.0 14ioners.me
0.0.0.0	14jf45d3kx.centade.com
0.0.0.0	14k6bod7qr63h.liderozelguvenlik.com
0.0.0.0	14kgolddepot.com
0.0.0.0	14kmsrhfty.centade.com
0.0.0.0 14mm.be.ma
0.0.0.0 14my.com.cn
0.0.0.0 14ndrive.net
0.0.0.0 14netantispy.com
0.0.0.0 14nym1.ib.adnxs.com
0.0.0.0	14o1wso9ru.centade.com
0.0.0.0	14oelex.rxsupersavers.ru
0.0.0.0 14.osmot.in
0.0.0.0	14ovoa.tem.ejtm.com
0.0.0.0	14pa.jjjtru.com
0.0.0.0	14pikas80.tycoonhq.hop.clickbank.net
0.0.0.0 14-pn-installer.com
0.0.0.0 14presidio.com
0.0.0.0 14.ptp22.com
0.0.0.0	14.ptp22.com
0.0.0.0	14qcm2bbsi.centade.com
0.0.0.0 14re45d21f1gd545mbga.net
0.0.0.0 14.red-80-35-228.staticip.rima-tde.net
0.0.0.0 14riq4411t8fjtbdw7j1xfbkprc7rid6mrggyj2.com
0.0.0.0 14riq44t8fjtbdw7jxfbkprc7rid6mrggyj2.com
0.0.0.0	14rx.edhelp24.ru
0.0.0.0 14.sharedsource.org
0.0.0.0	14.sharedsource.org
0.0.0.0	14sqaw.etc.edmontonbrandpartnerevents.com
0.0.0.0 14.sub-70-222-13.myvzw.com
0.0.0.0 14.sub-75-194-58.myvzw.com
0.0.0.0	14thdg.close.futureisready.com
0.0.0.0	14tplg6.rxspeeddelivery.ru
0.0.0.0	14tplg6.rxsupersavers.ru
0.0.0.0 14-traffgficimhd.tf
0.0.0.0	14-traffgficimhd.tf
0.0.0.0	14uw.truespeedlink.com
0.0.0.0	14w8vet.rxsupersavers.ru
0.0.0.0	14wbc6g.rxsupersavers.ru
0.0.0.0 14yaa.com
0.0.0.0 14yrd.com
0.0.0.0	15003.web-option-binary.com
0.0.0.0 1-500netinfo.com
0.0.0.0 150.107.33.65.cfl.res.rr.com
0.0.0.0 150.149.202.68.cfl.res.rr.com
0.0.0.0 150-229-58-66.gci.net
0.0.0.0 150-262829.link.iwanttodeliver.com
0.0.0.0 1503025265.dong.dbnet.dk
0.0.0.0 1503027828.seas-nve.dbnet.dk
0.0.0.0 1503027985.dhcp.dbnet.dk
0.0.0.0 1503028005.dhcp.dbnet.dk
0.0.0.0	15034.web-option-binary.com
0.0.0.0	15043.web-option-binary.com
0.0.0.0 150.50.233.72.static.reverse.ltdomains.com
0.0.0.0 1505995.popunder.ru
0.0.0.0 150.6.87.194.dynamic.dol.ru
0.0.0.0	150.6.87.194.dynamic.dol.ru
0.0.0.0 15-085.031.popsite.net
0.0.0.0	1508815694.newaidpurchase.ru
0.0.0.0 1508885661.dong.dbnet.dk
0.0.0.0 1508894035.dhcp.dbnet.dk
0.0.0.0	150-beauty.com-8fm.net
0.0.0.0	150-beauty.com-j46.net
0.0.0.0	150-beauty.com-x8h.net
0.0.0.0	150bltg.rxspeeddelivery.ru
0.0.0.0	150.com
0.0.0.0	150-diet.com-10i.net
0.0.0.0	150-diet.com-me5.net
0.0.0.0	150-diet.com-x8h.net
0.0.0.0	150dollarsmail.com
0.0.0.0	150-fitness.com-me5.net
0.0.0.0	150-fitness.com-x8h.net
0.0.0.0	150-healthandbeauty.com-x8h.net
0.0.0.0	150-health.com-81a.net
0.0.0.0	150-health.com-x8h.net
0.0.0.0	150mail.com
0.0.0.0 150m.com
0.0.0.0	150mdqt6t0.centade.com
0.0.0.0	150ml.com
0.0.0.0	150mxfdz73.centade.com
0.0.0.0	150procentov.su
0.0.0.0 150-rewardhosting.us
0.0.0.0 150-sekund.pl
0.0.0.0 150.sub-75-201-82.myvzw.com
0.0.0.0 150.sub-75-218-203.myvzw.com
0.0.0.0	150-weightloss.com-me5.net
0.0.0.0	150-weightloss.com-x8h.net
0.0.0.0 15-101.031.popsite.net
0.0.0.0 151-104-134-95.pool.ukrtel.net
0.0.0.0 15111358088.cn
0.0.0.0 151.146.101.97.cfl.res.rr.com
0.0.0.0 151.172.36.72.static.reverse.ltdomains.com
0.0.0.0 151.179.188.72.cfl.res.rr.com
0.0.0.0 1511930.fls.doubleclick.net
0.0.0.0 151.195.189.72.cfl.res.rr.com
0.0.0.0 1511rxu42vi7s5v2ri2vgb5r1h8da4e8bbuj99g.com
0.0.0.0 1512116.fls.doubleclick.net
0.0.0.0	15122.web-option-binary.com
0.0.0.0 1512979.cdntt.bidvertiser.com
0.0.0.0 151300895.log.optimizely.com
0.0.0.0	1513878.fls.doubleclick.net
0.0.0.0 15141.hittail.com
0.0.0.0 151.50.233.72.static.reverse.ltdomains.com
0.0.0.0 15151c.com
0.0.0.0 151598.com
0.0.0.0 151.6.87.194.dynamic.dol.ru
0.0.0.0	151.6.87.194.dynamic.dol.ru
0.0.0.0 1516cc2cc6151.com
0.0.0.0 1516cc4cc6151.com
0.0.0.0 1516cc5cc6151.com
0.0.0.0 151778.com
0.0.0.0	15181.web-option-binary.com
0.0.0.0 151.82.202.84.customer.cdi.no
0.0.0.0 151.99.182.105/gtwpages/index.jsp
0.0.0.0	151-beauty.com-7dk.net
0.0.0.0	151-beauty.com-me5.net
0.0.0.0	151-beauty.com-x8h.net
0.0.0.0	151-diet.com-9t2.net
0.0.0.0	151-diet.com-me5.net
0.0.0.0	151-fitness.com-4tv.net
0.0.0.0	151-fitness.com-me5.net
0.0.0.0	151-fitness.com-x8h.net
0.0.0.0	151-healthandbeauty.com-me5.net
0.0.0.0	151-healthandbeauty.com-x8h.net
0.0.0.0	151-health.com-4d8.net
0.0.0.0 151-health.com-t0p.net
0.0.0.0	151-health.com-wuf.net
0.0.0.0 151-rewardhosting.us
0.0.0.0 151.ru
0.0.0.0	151.ru
0.0.0.0 151.sub-70-195-180.myvzw.com
0.0.0.0 151.sub-75-204-30.myvzw.com
0.0.0.0	151-weightloss.com-dat.net
0.0.0.0	151-weightloss.com-me5.net
0.0.0.0	151-weightloss.com-x8h.net
0.0.0.0 1520015.com
0.0.0.0	1520015.com
0.0.0.0 152015-333.popunder.loading-delivery2.com
0.0.0.0 1520mm.com
0.0.0.0 152-110-235-201.fibertel.com.ar
0.0.0.0 15211223344.com
0.0.0.0 152.186.202.84.customer.cdi.no
0.0.0.0 152361.com
0.0.0.0	15241.web-option-binary.com
0.0.0.0	152611-deu-nutzung-kenntnis-konto_identity.sicherheitshilfe-hilfeservice.gq
0.0.0.0	15261.web-option-binary.com
0.0.0.0 152648782.mobi
0.0.0.0 152.6.87.194.dynamic.dol.ru
0.0.0.0	152.6.87.194.dynamic.dol.ru
0.0.0.0 1529159.cdntt.bidvertiser.com
0.0.0.0	15292.web-option-binary.com
0.0.0.0 152banners.com
0.0.0.0	152-beauty.com-me5.net
0.0.0.0	152-beauty.com-vli.net
0.0.0.0	152-beauty.com-x8h.net
0.0.0.0	152-diet.com-9zu.net
0.0.0.0	152-diet.com-me5.net
0.0.0.0	152-diet.com-x8h.net
0.0.0.0	152-fitness.com-me5.net
0.0.0.0 152-fitness.com-t0p.net
0.0.0.0	152-fitness.com-x8h.net
0.0.0.0	152-healthandbeauty.com-cst.net
0.0.0.0	152-healthandbeauty.com-me5.net
0.0.0.0	152-healthandbeauty.com-x8h.net
0.0.0.0	152-health.com-1xl.net
0.0.0.0	152-health.com-me5.net
0.0.0.0	152-health.com-x8h.net
0.0.0.0 152.hosting.ru
0.0.0.0 152inc.com
0.0.0.0	152llcdjnu.centade.com
0.0.0.0 152media.adk2.co
0.0.0.0 152media.adk2.com
0.0.0.0 152media.adk2x.com
0.0.0.0	152media.adk2x.com
0.0.0.0 152media.com
0.0.0.0	152mo2r1vw97241okxhb4am4xc3.net
0.0.0.0 152r6dc.com
0.0.0.0 152.sub-70-211-173.myvzw.com
0.0.0.0 152.sub-75-218-50.myvzw.com
0.0.0.0 152.sub-75-236-246.myvzw.com
0.0.0.0	152tb7.jik.thetreecentre.com
0.0.0.0	152-weightloss.com-me5.net
0.0.0.0	15300.trustedremedyeshop.ru
0.0.0.0 1530.co.kr
0.0.0.0 153-129-133-95.pool.ukrtel.net
0.0.0.0 153.132.202.68.cfl.res.rr.com
0.0.0.0 153.191.232.72.static.reverse.ltdomains.com
0.0.0.0 153.202.33.65.cfl.res.rr.com
0.0.0.0 153-23-235-201.fibertel.com.ar
0.0.0.0 153284594738391.statictab.com
0.0.0.0	153655667-system-files-google.com
0.0.0.0 153.6.87.194.dynamic.dol.ru
0.0.0.0	153.6.87.194.dynamic.dol.ru
0.0.0.0	153-92-42-138.dnsfactoriadigital.com
0.0.0.0 1539833.fls.doubleclick.net
0.0.0.0	153-beauty.com-503.net
0.0.0.0	153-beauty.com-qpi.net
0.0.0.0	153-beauty.com-x8h.net
0.0.0.0	153-diet.com-10i.net
0.0.0.0	153-diet.com-me5.net
0.0.0.0	153-fitness.com-x8h.net
0.0.0.0	153-healthandbeauty.com-d8i.net
0.0.0.0	153-healthandbeauty.com-me5.net
0.0.0.0	153-healthandbeauty.com-x8h.net
0.0.0.0	153-health.com-0r0.net
0.0.0.0	153-health.com-x8h.net
0.0.0.0 153.los-angeles-11rh15rt.ca.dial-access.att.net
0.0.0.0 153-rewardhosting.us
0.0.0.0	153-weightloss.com-me5.net
0.0.0.0 15411207.net
0.0.0.0 154.150.100.97.cfl.res.rr.com
0.0.0.0 154.182.48.60.brk02-home.tm.net.my
0.0.0.0 154.199.232.72.static.reverse.ltdomains.com
0.0.0.0 154-202.trifle.net
0.0.0.0	15421.web-option-binary.com
0.0.0.0 154-225-133-95.pool.ukrtel.net
0.0.0.0 154.33.54.77.rev.vodafone.pt
0.0.0.0 154-34-215.ftth.xms.internl.net
0.0.0.0	1543securityxxerror19.xyz
0.0.0.0 154.50.233.72.static.reverse.ltdomains.com
0.0.0.0	154547-deu-verbraucher-kenntnis-benutzer.sicherheitshilfe-hilfeservice.ga
0.0.0.0 15462014.we.bs
0.0.0.0	1546465976629.usercash.com
0.0.0.0 154.6.87.194.dynamic.dol.ru
0.0.0.0	154.6.87.194.dynamic.dol.ru
0.0.0.0 154-89.127-70.tampabay.res.rr.com
0.0.0.0	15497.web-option-binary.com
0.0.0.0	154-beauty.com-me5.net
0.0.0.0	154-beauty.com-x8h.net
0.0.0.0	154-diet.com-me5.net
0.0.0.0	154-diet.com-x8h.net
0.0.0.0	154-fitness.com-i69.net
0.0.0.0	154-healthandbeauty.com-me5.net
0.0.0.0	154-healthandbeauty.com-x8h.net
0.0.0.0	154-health.com-me5.net
0.0.0.0	154-weightloss.com-me5.net
0.0.0.0	154-weightloss.com-x8h.net
0.0.0.0	1550bayaptsrentalwarning.com
0.0.0.0 155141-15675.popunder.loading-delivery2.com
0.0.0.0 155.191.232.72.static.reverse.ltdomains.com
0.0.0.0	1551929967477.usercash.com
0.0.0.0 155-20.sh.cgocable.ca
0.0.0.0 155323.parkingcrew.net
0.0.0.0	15550.web-option-binary.com
0.0.0.0 155631-4902.link.iwanttodeliver.com
0.0.0.0 155633-4902.popunder.loading-delivery2.com
0.0.0.0 155.6.87.194.dynamic.dol.ru
0.0.0.0	155.6.87.194.dynamic.dol.ru
0.0.0.0 1557470023.log.optimizely.com
0.0.0.0 15592636.mobi
0.0.0.0	15596.web-option-binary.com
0.0.0.0 1559.stats.misstrends.com
0.0.0.0	155-beauty.com-32t.net
0.0.0.0	155-beauty.com-4us.net
0.0.0.0	155-beauty.com-me5.net
0.0.0.0	155-beauty.com-vzp.net
0.0.0.0	155-beauty.com-x8h.net
0.0.0.0	155-diet.com-me5.net
0.0.0.0	155-fitness.com-x8h.net
0.0.0.0	155-healthandbeauty.com-me5.net
0.0.0.0	155-health.com-me5.net
0.0.0.0 155-rewardhosting.us
0.0.0.0	155-weightloss.com-x8h.net
0.0.0.0 156.110.103.87.rev.vodafone.pt
0.0.0.0 15-61-132-95.pool.ukrtel.net
0.0.0.0	156130.smartorganicmarket.ru
0.0.0.0 156166-de-storno-sicherheit-konto_identity.vorbeugung-sicher.gq
0.0.0.0	156166-de-storno-sicherheit-konto_identity.vorbeugung-sicher.gq
0.0.0.0	15616.royalwebhosting.net
0.0.0.0	1562209525.newaidpurchase.ru
0.0.0.0 15628.hittail.com
0.0.0.0 15656379.in1.mandrillapp.com
0.0.0.0 15666.com
0.0.0.0 156.6.87.194.dynamic.dol.ru
0.0.0.0	156.6.87.194.dynamic.dol.ru
0.0.0.0	1566ak.tem.ejtm.com
0.0.0.0 15.6.87.194.dynamic.dol.ru
0.0.0.0	15.6.87.194.dynamic.dol.ru
0.0.0.0 15694.hittail.com
0.0.0.0 156984798561123565456123.win
0.0.0.0	156984798561123565456123.win
0.0.0.0	156-beauty.com-me5.net
0.0.0.0	156-beauty.com-x8h.net
0.0.0.0 156.chicago-01rh15-16rt.il.dial-access.att.net
0.0.0.0	156-diet.com-me5.net
0.0.0.0	156-diet.com-x8h.net
0.0.0.0	156-fitness.com-d8i.net
0.0.0.0	156-fitness.com-hbt.net
0.0.0.0	156-fitness.com-vli.net
0.0.0.0	156-fitness.com-w77.net
0.0.0.0	156-fitness.com-x8h.net
0.0.0.0	156-healthandbeauty.com-me5.net
0.0.0.0	156-healthandbeauty.com-swd.net
0.0.0.0	156-healthandbeauty.com-x8h.net
0.0.0.0	156-health.com-s2t.net
0.0.0.0	156-health.com-x8h.net
0.0.0.0 156.red-88-26-130.staticip.rima-tde.net
0.0.0.0 156-rewardhosting.us
0.0.0.0 156.sub-70-198-235.myvzw.com
0.0.0.0 156.sub-70-221-181.myvzw.com
0.0.0.0	156-weightloss.com-me5.net
0.0.0.0	156-weightloss.com-x8h.net
0.0.0.0 156x.com
0.0.0.0	156xi.com
0.0.0.0	156ya.com
0.0.0.0	15706.web-option-binary.com
0.0.0.0	15708.web-option-binary.com
0.0.0.0 157.185.50.60.cbj01-home.tm.net.my
0.0.0.0 1573iu8499.iok.la
0.0.0.0 1576035033766.com
0.0.0.0 157.6.87.194.dynamic.dol.ru
0.0.0.0	157.6.87.194.dynamic.dol.ru
0.0.0.0 157.74-54-92.telenet.ru
0.0.0.0 1578225.cdntt.bidvertiser.com
0.0.0.0 1578785.com
0.0.0.0	157971--gast-angabe-account.sicherheitshilfe-hilfeservice.gq
0.0.0.0 157avese.com
0.0.0.0 157avese.com
0.0.0.0	157-beauty.com-x8h.net
0.0.0.0	157-diet.com-80r.net
0.0.0.0	157-diet.com-me5.net
0.0.0.0	157-diet.com-x8h.net
0.0.0.0 157-events.olark.com
0.0.0.0	157-events.olark.com
0.0.0.0	157-fitness.com-me5.net
0.0.0.0	157-fitness.com-x8h.net
0.0.0.0	157.g.zcjno.com
0.0.0.0	157-healthandbeauty.com-m95.net
0.0.0.0	157-healthandbeauty.com-me5.net
0.0.0.0	157-healthandbeauty.com-x8h.net
0.0.0.0	157-health.com-x8h.net
0.0.0.0 157.red-88-31-2.staticip.rima-tde.net
0.0.0.0	157-weightloss.com-me5.net
0.0.0.0	157-weightloss.com-x8h.net
0.0.0.0	158083-germany-storno-angabe-konto_identity.sicherheitsabwehr-sicher.ml
0.0.0.0 158.165.broadband5.iol.cz
0.0.0.0 158.172-224-87.telenet.ru
0.0.0.0 15817.facebook.profilephdid.com
0.0.0.0 158-235-133-95.pool.ukrtel.net
0.0.0.0 158-35-215.ftth.xms.internl.net
0.0.0.0	1583749277051.usercash.com
0.0.0.0 158-41-179-94.pool.ukrtel.net
0.0.0.0 158-43.35-65.tampabay.res.rr.com
0.0.0.0	158485667-system-files-google.com
0.0.0.0 1585538.cdntt.bidvertiser.com
0.0.0.0	1585827369.newaidpurchase.ru
0.0.0.0	15867.web-option-binary.com
0.0.0.0 158.6.87.194.dynamic.dol.ru
0.0.0.0	158.6.87.194.dynamic.dol.ru
0.0.0.0 158698.com
0.0.0.0	15875.web-option-binary.com
0.0.0.0	158780743457365.win
0.0.0.0 158851ab.pw
0.0.0.0 158.85.47.165-static.reverse.softlayer.com
0.0.0.0 158878.parkingcrew.net
0.0.0.0	1588apple.com
0.0.0.0 1589026.cdntt.bidvertiser.com
0.0.0.0	158-beauty.com-j46.net
0.0.0.0	158-beauty.com-x8h.net
0.0.0.0	158-diet.com-me5.net
0.0.0.0	158-diet.com-x8h.net
0.0.0.0 158dm.com
0.0.0.0	158dm.com
0.0.0.0	158-fitness.com-rvz.net
0.0.0.0	158-fitness.com-x8h.net
0.0.0.0	158-healthandbeauty.com-d8i.net
0.0.0.0	158-healthandbeauty.com-x8h.net
0.0.0.0	158-health.com-me5.net
0.0.0.0	158-health.com-x8h.net
0.0.0.0 158-rewardhosting.us
0.0.0.0 158.sub-75-222-100.myvzw.com
0.0.0.0	158-weightloss.com-1yx.net
0.0.0.0	158-weightloss.com-me5.net
0.0.0.0	159066--gast-mitteilung-nachweis.sicherheitshilfe-hilfeservice.gq
0.0.0.0 159.122.114.23
0.0.0.0 159126861.log.optimizely.com
0.0.0.0	1591523753.rsc.cdn77.org
0.0.0.0 159.203.117.153/bradesco.com.br/desco/ibpflogin/dados_ibk1.php
0.0.0.0 159.203.117.153/bradesco.com.br/desco/ibpflogin/dados_ibk2.php
0.0.0.0 159.203.117.153/bradesco.com.br/desco/ibpflogin/dados_ibk3.php
0.0.0.0 159.203.117.153/bradesco.com.br/desco/ibpflogin/index.php
0.0.0.0 159-240.svr.royaume.com
0.0.0.0	159248-germany-nutzung-angabe-validierung.sicherheitshilfe-hilfeservice.tk
0.0.0.0 159-253-113-92.pool.ukrtel.net
0.0.0.0	159308b4aeb73376c2d45a671f62ee6d.co.cc
0.0.0.0	159308b4aeb73376c2d45a671f62ee6d.cz.cc
0.0.0.0 159308b4aeb73376c2d45a671f62ee6d.org
0.0.0.0 1594742.0pe.kr
0.0.0.0 15952084393.com
0.0.0.0 159.6.87.194.dynamic.dol.ru
0.0.0.0	159.6.87.194.dynamic.dol.ru
0.0.0.0	1596991615369.usercash.com
0.0.0.0 15972062323.com
0.0.0.0	159753456.duckdns.org
0.0.0.0 159.be
0.0.0.0	159-beauty.com-1xl.net
0.0.0.0	159-beauty.com-4d8.net
0.0.0.0	159-beauty.com-x8h.net
0.0.0.0	159-beauty.com-z8g.net
0.0.0.0	159-diet.com-b5v.net
0.0.0.0	159-diet.com-me5.net
0.0.0.0	159-diet.com-x8h.net
0.0.0.0	159-fitness.com-me5.net
0.0.0.0	159-fitness.com-w91.net
0.0.0.0	159-fitness.com-x8h.net
0.0.0.0	159-healthandbeauty.com-x8h.net
0.0.0.0	159-health.com-me5.net
0.0.0.0	159-health.com-p64.net
0.0.0.0	159-health.com-x8h.net
0.0.0.0 159.oadz.com
0.0.0.0 159.sub-70-198-248.myvzw.com
0.0.0.0 159.sub-75-198-92.myvzw.com
0.0.0.0 159.sub-75-215-212.myvzw.com
0.0.0.0	159tabletok.ch.vu
0.0.0.0	159-weightloss.com-1yx.net
0.0.0.0	159-weightloss.com-4us.net
0.0.0.0	159-weightloss.com-me5.net
0.0.0.0	159-weightloss.com-x8h.net
0.0.0.0 159.woyao88888.com
0.0.0.0 15aoote.me
0.0.0.0	15apparel.com
0.0.0.0	15axp5y2baxaw1cf6b8txmkldg.net
0.0.0.0 15ay8.com
0.0.0.0	15b2emjvse.centade.com
0.0.0.0 15b37.skroc.pl
0.0.0.0 15.basebanner.com
0.0.0.0	15bawbfzlu.centade.com
0.0.0.0	15bit.biz
0.0.0.0	15blazersenote.com
0.0.0.0	15cgabdori.centade.com
0.0.0.0	15.cl
0.0.0.0 15cnohabbol.rel7.com
0.0.0.0	15.computerhaveaseriousproblempleasecallon18888429784tollfree.yourcomputerhaveaseriousproblempleasecallon18888429784tollfree.yourcomputerhaveaseriousproblempleasecallon18888429784tollfree.live-dating-chat.biz
0.0.0.0 15.cosyx.in
0.0.0.0	15czgkp7jz.centade.com
0.0.0.0	15dealsprofr.com
0.0.0.0	15dp94.etc.edmontonbrandpartnerevents.com
0.0.0.0	15.drdavidshanley.com
0.0.0.0 15.duote.com.cn
0.0.0.0 15.duote.org
0.0.0.0	15e3wpfxfk.centade.com
0.0.0.0 15-etrafficim.tf
0.0.0.0	15-etrafficim.tf
0.0.0.0 15f3c01a.info
0.0.0.0 15f3c01c.info
0.0.0.0	15fe9xjnj8.centade.com
0.0.0.0	15ff0b89538d6a30fcaa02a7396362d6.co.cc
0.0.0.0	15ff0b89538d6a30fcaa02a7396362d6.cz.cc
0.0.0.0 15flu.in
0.0.0.0 15folders.biz
0.0.0.0	15frdeals.com
0.0.0.0	15freepascher.com
0.0.0.0	15freerunschweiz.com
0.0.0.0	15gaccw9q6.centade.com
0.0.0.0	15gao2oyl3.centade.com
0.0.0.0 15gr.co.tv
0.0.0.0 15greatsoft.biz
0.0.0.0	15gx2c.corparcourirkodorixy.com
0.0.0.0 15habbomoeda.rel7.com
0.0.0.0 15japiat.me
0.0.0.0 15jiaju.com
0.0.0.0	15jvn3.eas.earnmoneywithken.com
0.0.0.0 15kg-jetzt.com
